time,corrective_fix,preventive_fix,local_fix,fed_fix,corrective_profit,preventive_profit,local_profit,fed_profit
910,0,0,0,0,679.1752592,952.799204,1105.931754,1100.960373
911,0,0,0,0,680.5518407,954.0675283,1107.243965,1102.395756
912,0,0,0,0,681.9093574,955.3394559,1108.540989,1103.700039
913,0,0,0,0,683.174165,956.6836661,1109.824047,1104.962712
914,0,0,0,0,684.6350028,958.0216473,1111.114283,1106.229384
915,0,0,0,0,685.954109,959.380059,1112.547823,1107.628948
916,0,0,0,0,687.2452836,960.8204954,1113.999203,1108.97331
917,0,0,0,0,688.5542974,962.3256064,1115.377227,1110.343063
918,0,0,0,0,690.0309817,963.6846346,1116.787446,1111.676571
919,0,0,0,0,691.320769,965.1387463,1118.133039,1113.046306
920,0,0,0,0,692.7819158,966.4167726,1119.411725,1114.311278
921,0,3,0,0,694.1097268,958.8567726,1120.867026,1115.586481
922,0,3,0,0,695.534173,951.2967726,1122.344757,1116.88093
923,0,3,0,0,696.8445605,943.7367726,1123.841711,1118.333398
924,0,3,0,0,698.3302068,936.1767726,1125.114358,1119.837174
925,0,3,0,0,699.7788523,928.6167726,1126.52488,1121.24489
926,0,3,0,0,701.1790178,921.0567726,1127.893413,1122.685503
927,0,3,0,0,702.4640483,913.4967726,1129.311866,1124.049746
928,0,3,0,0,703.9688173,905.9367726,1130.784859,1125.537906
929,0,3,0,0,705.3055925,898.3767726,1132.045249,1126.977963
930,0,3,0,0,706.7331829,890.8167726,1133.386077,1128.425627
931,0,3,0,0,708.1835208,883.2567726,1134.814884,1129.741243
932,0,3,0,0,709.5779766,875.6967726,1136.103508,1131.116805
933,0,3,0,0,711.0721097,868.1367726,1137.442597,1132.539458
934,0,0,0,0,712.3860396,869.4505898,1138.935242,1133.90091
935,0,0,0,0,713.7563226,870.781243,1140.446497,1135.275499
936,0,0,0,0,715.2082869,872.0578636,1141.830241,1136.639175
937,0,0,0,0,716.6839279,873.5490165,1143.303808,1138.03469
938,0,0,0,0,717.975499,874.9158609,1144.760422,1139.465756
939,0,0,0,0,719.4448386,876.3247646,1146.026514,1140.840629
940,0,0,0,0,720.735888,877.8260114,1147.31061,1142.243085
941,0,0,0,0,722.0023991,879.2814524,1148.592232,1143.670829
942,0,0,0,0,723.5070312,880.5790071,1149.929772,1145.090631
943,0,0,0,0,724.8426996,881.8960678,1151.437215,1146.413975
944,0,0,0,0,726.228071,883.2705689,1152.823006,1147.88187
945,0,0,0,0,727.6660246,884.5350208,1154.179715,1149.388824
946,0,0,0,0,729.068868,885.8501355,1155.668365,1150.698274
947,0,0,0,0,730.4778818,887.1612669,1156.95755,1152.035893
948,0,0,0,0,731.7419654,888.5987427,1158.46274,1153.331478
949,0,0,0,0,733.1002951,890.0831511,1159.790298,1154.75219
950,0,0,0,0,734.4346587,891.3744194,1161.292016,1156.136392
951,0,0,0,1,735.8061875,892.810359,1162.735711,1152.356392
952,0,0,0,1,737.0810479,894.185246,1164.206893,1148.576392
953,0,0,0,1,738.4764668,895.5016419,1165.713986,1144.796392
954,0,0,0,1,739.9270808,896.9873588,1167.051828,1141.016392
955,0,0,0,1,741.3568819,898.3264865,1168.364724,1137.236392
956,0,0,0,0,742.8467699,899.7827267,1169.863837,1138.660235
957,0,0,0,0,744.2732625,901.1419584,1171.2285,1140.149574
958,0,0,0,0,745.6147407,902.5446356,1172.563331,1141.597351
959,0,0,0,0,746.925881,903.8705424,1173.955053,1143.047254
960,0,0,0,0,748.4118446,905.2936074,1175.393519,1144.514117
961,0,0,0,0,749.7887417,906.7085213,1176.688432,1145.962756
962,0,0,0,0,751.115804,908.1898386,1178.15083,1147.266622
963,0,0,0,0,752.4589596,909.4786867,1179.443844,1148.765716
964,0,0,0,0,753.8007669,910.8216865,1180.845793,1150.129175
965,0,0,0,0,755.2643908,912.2383771,1182.157247,1151.495196
966,0,0,0,0,756.7674879,913.5814724,1183.450933,1152.885096
967,0,0,0,0,758.1389039,915.0809356,1184.912237,1154.217085
968,0,0,0,0,759.6408329,916.5770226,1186.313985,1155.545786
969,0,0,0,0,761.0603339,918.0003694,1187.589649,1157.008082
970,0,0,0,0,762.5680648,919.3149751,1189.071555,1158.435699
971,0,0,0,0,764.0660819,920.7826979,1190.475296,1159.777665
972,0,0,0,0,765.5183268,922.1355268,1191.885918,1161.251907
973,0,0,0,0,766.8199228,923.4795339,1193.153278,1162.546455
974,0,0,0,0,768.2063913,924.8086314,1194.646003,1163.840886
975,0,0,0,0,769.6243876,926.1657454,1196.14614,1165.327829
976,0,0,0,0,771.1095947,927.450491,1197.555585,1166.803444
977,0,0,0,0,772.4990068,928.9406448,1199.001307,1168.255061
978,0,0,0,0,773.8034628,930.2291409,1200.294383,1169.720205
979,0,0,0,0,775.0779782,931.7303547,1201.748666,1171.208508
980,0,0,0,0,776.5045516,933.1523587,1203.02626,1172.497524
981,0,0,0,0,777.8508752,934.6593325,1204.415879,1173.94943
982,0,0,0,0,779.3293236,936.1445682,1205.887499,1175.37787
983,0,0,0,0,780.6655306,937.4809157,1207.19606,1176.873853
984,0,0,0,0,782.0819129,938.8874842,1208.688767,1178.195285
985,0,0,0,0,783.4892316,940.2909081,1210.101008,1179.684936
986,0,0,0,0,784.9758247,941.6141997,1211.545436,1181.194533
987,0,0,0,0,786.4528741,942.971941,1212.879551,1182.548322
988,0,0,0,0,787.8457303,944.3991484,1214.236874,1183.813836
989,0,0,0,0,789.2515591,945.8735503,1215.69721,1185.19157
990,0,0,0,0,790.7466569,947.2314848,1217.025263,1186.601922
991,0,0,0,0,792.2349835,948.5597909,1218.349483,1188.113441
992,0,0,0,0,793.6190966,949.9599813,1219.753859,1189.498706
993,0,0,0,0,795.0513456,951.2883559,1221.188933,1190.761791
994,0,0,0,0,796.4289848,952.5663103,1222.538027,1192.086527
995,0,0,0,0,797.7044077,954.0744853,1223.857055,1193.482428
996,0,0,0,0,799.1991003,955.4418029,1225.196524,1194.752452
997,0,0,0,0,800.485882,956.9140618,1226.635383,1196.186927
998,0,0,0,0,801.9157287,958.4233011,1227.98895,1197.639062
999,0,0,0,0,803.3167241,959.752348,1229.477702,1199.047878
1000,0,0,0,0,804.6723459,961.1594554,1230.913477,1200.440352
1001,0,0,0,0,806.0358636,962.4760531,1232.18665,1201.878871
1002,0,0,0,0,807.3404004,963.8355155,1233.618166,1203.187949
1003,0,0,0,0,808.7970164,965.2525421,1234.886488,1204.626611
1004,0,0,0,0,810.1511483,966.6428451,1236.289809,1206.026821
1005,0,0,0,0,811.48751,967.9124195,1237.659816,1207.471931
1006,0,0,0,0,812.910699,969.3660526,1238.99393,1208.852909
1007,0,0,0,0,814.2792847,970.6388959,1240.415213,1210.352697
1008,0,0,0,0,815.6268922,972.003783,1241.852049,1211.773331
1009,0,0,0,0,816.9231211,973.5118422,1243.231169,1213.082547
1010,0,0,0,0,818.224992,974.9294942,1244.551944,1214.422731
1011,0,0,0,0,819.6591278,976.3789706,1245.818711,1215.713114
1012,0,0,0,0,820.9877889,977.7503225,1247.259585,1217.049118
1013,0,0,0,0,822.2804923,979.1869312,1248.597155,1218.446952
1014,0,0,0,0,823.6908729,980.5109072,1249.91347,1219.732652
1015,0,0,0,0,824.9692632,981.9030919,1251.351627,1221.195415
1016,0,0,0,0,826.4150485,983.3242133,1252.761122,1222.645642
1017,0,0,0,0,827.8651764,984.7098142,1254.214171,1224.053317
1018,0,0,0,0,829.3562363,986.159729,1255.584058,1225.45742
1019,0,0,1,0,830.7676887,987.549182,1251.804058,1226.778989
1020,0,0,1,0,832.1173898,988.9236122,1248.024058,1228.230259
1021,0,0,1,0,833.5427665,990.2873037,1244.244058,1229.664392
1022,0,0,1,0,834.8644722,991.6758691,1240.464058,1230.925617
1023,0,0,1,0,836.2789592,993.0167379,1236.684058,1232.376825
1024,0,0,0,0,837.7001379,994.4402497,1238.148026,1233.752497
1025,0,0,0,0,839.0666882,995.8505257,1239.564062,1235.069306
1026,0,0,0,0,840.540077,997.2867821,1240.987985,1236.332475
1027,0,0,0,0,842.042621,998.6704514,1242.413291,1237.663418
1028,0,0,0,0,843.5176887,1000.140855,1243.733872,1238.935094
1029,0,0,0,0,844.8527654,1001.587651,1245.028649,1240.20835
1030,0,0,0,0,846.1212469,1002.939487,1246.476613,1241.56438
1031,0,0,0,0,847.6033094,1004.302777,1247.810595,1242.936487
1032,0,0,0,0,848.9955261,1005.653255,1249.074473,1244.311958
1033,0,0,0,0,850.4230699,1007.070358,1250.503906,1245.715127
1034,0,0,0,0,851.9021854,1008.388002,1251.832704,1247.116411
1035,0,0,0,0,853.3076836,1009.820752,1253.270693,1248.419405
1036,0,0,0,0,854.6462498,1011.246405,1254.771365,1249.741028
1037,0,0,0,0,855.9397186,1012.616693,1256.13898,1251.038184
1038,0,0,0,0,857.3405013,1014.015817,1257.503871,1252.352952
1039,0,0,0,0,858.7044434,1015.410084,1258.811593,1253.797474
1040,0,0,0,0,860.0705607,1016.837116,1260.110072,1255.129719
1041,0,0,0,0,861.3932135,1018.179323,1261.545085,1256.524059
1042,0,0,0,0,862.7133776,1019.678551,1262.823992,1257.889965
1043,0,0,0,0,864.2065677,1021.055303,1264.258712,1259.303833
1044,0,0,0,0,865.6887967,1022.558069,1265.659521,1260.660759
1045,0,0,0,0,867.0864511,1023.828125,1267.136468,1261.957806
1046,0,0,0,0,868.4107792,1025.175186,1268.483352,1263.223252
1047,0,0,0,0,869.800361,1026.441679,1269.770023,1264.570268
1048,0,0,0,0,871.1760112,1027.789159,1271.081413,1265.904549
1049,0,0,0,0,872.439205,1029.257843,1272.380478,1267.262067
1050,0,0,0,0,873.7337606,1030.740603,1273.722672,1268.692771
1051,0,0,0,0,875.2273726,1032.034015,1275.109532,1270.122331
1052,0,0,0,0,876.6909576,1033.400778,1276.538302,1271.516627
1053,0,0,0,0,878.0783306,1034.729641,1277.966475,1273.02595
1054,0,0,0,0,879.575832,1036.166501,1279.467587,1274.461163
1055,0,0,0,0,881.0483324,1037.582043,1280.870908,1275.824399
1056,0,0,0,0,882.4264634,1039.038325,1282.179245,1277.171058
1057,0,0,0,0,883.8198268,1040.300959,1283.675084,1278.680527
1058,0,0,0,0,885.2845558,1041.75292,1285.178687,1279.993429
1059,0,0,0,0,886.6122152,1043.23238,1286.494297,1281.285048
1060,0,0,0,0,887.9061123,1044.536709,1287.793017,1282.638047
1061,0,0,0,0,889.3541404,1045.990643,1289.092918,1283.914879
1062,0,0,0,0,890.6898533,1047.304905,1290.457387,1285.366509
1063,0,0,0,0,891.9593081,1048.798036,1291.823794,1286.81694
1064,0,0,0,0,893.3389721,1050.226131,1293.302619,1288.315419
1065,0,0,0,0,894.8158344,1051.718526,1294.681418,1289.728942
1066,0,0,0,0,896.1928758,1053.009633,1295.943922,1290.999166
1067,0,0,0,0,897.4930724,1054.330888,1297.44695,1292.348122
1068,0,0,0,0,898.9676217,1055.714493,1298.795461,1293.757879
1069,0,3,0,0,900.4009703,1048.154493,1300.111234,1295.155669
1070,0,3,0,0,901.8533847,1040.594493,1301.561947,1296.616982
1071,0,3,0,0,903.3513106,1033.034493,1302.843391,1297.935978
1072,0,3,0,0,904.7819232,1025.474493,1304.113408,1299.425566
1073,0,3,0,0,906.2127578,1017.914493,1305.40906,1300.920802
1074,3,3,0,0,898.6527578,1010.354493,1306.89239,1302.235697
1075,3,3,0,0,891.0927578,1002.794493,1308.291808,1303.670781
1076,3,3,0,0,883.5327578,995.2344928,1309.640714,1305.114315
1077,3,3,0,0,875.9727578,987.6744928,1310.910898,1306.440978
1078,3,3,0,0,868.4127578,980.1144928,1312.360832,1307.887468
1079,3,3,0,1,860.8527578,972.5544928,1313.62439,1304.107468
1080,3,3,0,1,853.2927578,964.9944928,1314.962859,1300.327468
1081,3,3,0,1,845.7327578,957.4344928,1316.354504,1296.547468
1082,3,0,0,1,838.1727578,958.7068692,1317.639885,1292.767468
1083,3,0,0,1,830.6127578,960.1325235,1318.999348,1288.987468
1084,3,0,0,0,823.0527578,961.5982705,1320.465985,1290.282096
1085,3,0,0,0,815.4927578,963.1035852,1321.891609,1291.746564
1086,3,0,0,0,807.9327578,964.3789022,1323.189596,1293.255721
1087,0,0,0,0,809.23952,965.650473,1324.681669,1294.564753
1088,0,0,0,0,810.5663847,967.0206115,1326.085596,1296.054882
1089,0,0,0,0,811.9603172,968.4598818,1327.559536,1297.420378
1090,0,0,0,0,813.2593859,969.9462904,1328.980332,1298.902403
1091,0,0,0,0,814.7078953,971.3207515,1330.28689,1300.411008
1092,0,0,0,0,816.1009669,972.7562956,1331.794864,1301.846694
1093,0,0,0,0,817.4972499,974.0508401,1333.288844,1303.123958
1094,0,0,0,0,818.9009894,975.5332446,1334.771301,1304.572707
1095,0,0,0,0,820.3535981,976.8019286,1336.21597,1305.869899
1096,0,0,0,0,821.7552958,978.1081718,1337.489241,1307.209405
1097,0,0,0,0,823.0634587,979.5654025,1338.949808,1308.674505
1098,0,0,0,0,824.50901,981.0255279,1340.283345,1310.142261
1099,0,0,0,0,825.9644757,982.4118387,1341.740082,1311.454426
1100,0,0,0,0,827.4417787,983.81238,1343.092561,1312.855427
1101,0,0,0,0,828.7482582,985.1941911,1344.599899,1314.295296
1102,0,0,0,0,830.1088091,986.5964224,1346.087121,1315.623885
1103,0,0,0,0,831.6029118,987.8784617,1347.562109,1317.102599
1104,0,0,0,0,832.8711587,989.3345383,1348.912899,1318.533578
1105,0,0,0,0,834.2779205,990.630674,1350.327522,1319.814731
1106,0,0,0,0,835.548467,991.9876197,1351.654145,1321.088454
1107,0,0,0,0,836.8245146,993.4748987,1353.056106,1322.471017
1108,0,0,0,0,838.1742905,994.7351905,1354.477447,1323.928693
1109,0,0,0,0,839.6326032,996.0523635,1355.903391,1325.371849
1110,0,0,0,0,841.0411412,997.4389946,1357.364487,1326.769022
1111,0,0,0,0,842.5124159,998.9306282,1358.856407,1328.246601
1112,0,0,0,0,843.9342672,1000.317344,1360.146952,1329.617331
1113,0,0,0,0,845.2183776,1001.792779,1361.572163,1330.890653
1114,0,0,0,0,846.5480212,1003.211964,1362.903255,1332.316798
1115,0,0,0,0,848.0517998,1004.590601,1364.170482,1333.723112
1116,0,0,0,0,849.5633532,1005.991192,1365.557505,1335.179973
1117,0,0,0,0,850.9537269,1007.341247,1367.003812,1336.608201
1118,0,0,0,0,852.3559205,1008.722754,1368.474156,1337.941908
1119,0,0,0,0,853.7002166,1010.028895,1369.833524,1339.452272
1120,0,0,0,0,855.1295121,1011.428492,1371.206618,1340.894691
1121,0,0,0,0,856.4576334,1012.830059,1372.581688,1342.249893
1122,0,0,0,0,857.9422594,1014.116818,1374.077687,1343.720843
1123,0,0,0,0,859.3423506,1015.565708,1375.349369,1345.145864
1124,0,0,0,0,860.6143618,1016.901732,1376.840491,1346.420304
1125,0,0,0,0,862.1141614,1018.406578,1378.351595,1347.735351
1126,0,0,0,0,863.4535114,1019.784175,1379.738946,1349.087586
1127,0,0,0,0,864.9497689,1021.232343,1381.249782,1350.594838
1128,0,0,0,0,866.3036621,1022.600637,1382.654227,1351.937984
1129,0,0,0,0,867.7302427,1023.983855,1383.943071,1353.406397
1130,0,0,0,0,869.1629008,1025.411801,1385.291312,1354.777559
1131,0,0,0,0,870.5141731,1026.892516,1386.553608,1356.247813
1132,0,0,0,0,871.9213329,1028.26237,1387.996552,1357.643621
1133,0,0,0,0,873.2236534,1029.683465,1389.41656,1359.13027
1134,0,0,0,0,874.4874892,1031.090126,1390.753359,1360.599931
1135,0,0,0,0,875.8793263,1032.542311,1392.206898,1361.895077
1136,0,0,0,0,877.2926407,1033.857817,1393.661704,1363.353927
1137,0,0,0,0,878.5568,1035.165847,1395.009606,1364.682677
1138,0,0,0,0,880.0147729,1036.495692,1396.3101,1366.124742
1139,0,0,0,0,881.2927367,1037.900153,1397.757878,1367.487923
1140,0,0,0,0,882.7458707,1039.225731,1399.172918,1368.991503
1141,0,0,0,0,884.0524898,1040.644934,1400.613831,1370.369511
1142,0,0,0,0,885.4542806,1042.065576,1401.890441,1371.691327
1143,0,0,0,0,886.7332433,1043.444656,1403.210124,1373.040387
1144,0,0,0,0,888.2220196,1044.712818,1404.615328,1374.4971
1145,0,0,0,0,889.6155149,1046.164697,1406.071635,1375.907537
1146,0,0,0,0,890.8919772,1047.592969,1407.352975,1377.211625
1147,0,0,0,0,892.3875423,1048.981898,1408.617301,1378.592844
1148,0,0,0,0,893.7768854,1050.258119,1409.902521,1380.038006
1149,0,0,0,0,895.2155609,1051.541597,1411.209627,1381.485691
1150,0,0,0,0,896.6506241,1052.83116,1412.507855,1382.916842
1151,0,0,0,0,898.0450104,1054.164831,1413.926837,1384.316086
1152,0,0,0,0,899.4163144,1055.629413,1415.202734,1385.774451
1153,0,0,0,0,900.806362,1057.109931,1416.700665,1387.086089
1154,0,0,0,0,902.1969838,1058.390824,1418.020242,1388.553508
1155,0,0,1,0,903.6093638,1059.889496,1414.240242,1390.018
1156,0,0,1,0,905.0265725,1061.191584,1410.460242,1391.40839
1157,0,0,1,0,906.4739998,1062.584385,1406.680242,1392.882336
1158,0,0,1,0,907.9590378,1063.860331,1402.900242,1394.37501
1159,0,0,1,0,909.3891658,1065.132921,1399.120242,1395.638088
1160,0,0,0,0,910.8783212,1066.504364,1400.519991,1397.149252
1161,0,0,0,0,912.2976067,1067.829837,1401.928127,1398.530249
1162,0,0,0,0,913.6499907,1069.171882,1403.370815,1399.951223
1163,0,0,0,0,915.0157895,1070.595182,1404.633164,1401.28918
1164,0,0,0,0,916.4212226,1071.934967,1405.943532,1402.771901
1165,0,0,0,0,917.8389788,1073.438349,1407.439823,1404.157253
1166,0,0,0,0,919.2745502,1074.846846,1408.868657,1405.539941
1167,0,0,0,0,920.5354769,1076.303315,1410.158071,1406.971451
1168,0,0,0,0,922.0190174,1077.73698,1411.466717,1408.446997
1169,0,0,0,0,923.3340139,1079.186242,1412.790321,1409.880022
1170,0,0,0,0,924.6167017,1080.49297,1414.149929,1411.204003
1171,0,0,0,0,925.8862641,1081.921983,1415.555621,1412.560538
1172,0,0,0,0,927.3963725,1083.290106,1416.864327,1413.973854
1173,0,0,0,0,928.8294318,1084.657446,1418.325384,1415.279773
1174,0,0,0,0,930.230794,1085.947846,1419.700975,1416.572584
1175,0,0,0,0,931.5844524,1087.312882,1420.979648,1418.008269
1176,0,0,0,0,932.8778054,1088.678338,1422.298104,1419.308307
1177,0,0,0,0,934.1416494,1090.008413,1423.666275,1420.585963
1178,0,0,0,0,935.4382587,1091.414331,1425.147679,1421.905168
1179,0,0,0,0,936.8793555,1092.679718,1426.612626,1423.195593
1180,0,0,0,0,938.2452226,1094.149072,1428.021502,1424.60238
1181,0,0,0,0,939.5586824,1095.626282,1429.313445,1425.915757
1182,0,0,0,0,940.9380077,1096.890887,1430.654378,1427.235653
1183,0,0,0,0,942.3161438,1098.17988,1432.037194,1428.589653
1184,0,0,0,0,943.5878671,1099.657995,1433.379537,1429.937355
1185,0,0,0,0,944.926874,1101.017963,1434.652132,1431.299634
1186,0,0,0,0,946.2907367,1102.297589,1436.071912,1432.646519
1187,0,0,0,0,947.6894389,1103.79989,1437.372481,1434.087561
1188,0,0,0,0,949.1921432,1105.083692,1438.645955,1435.412017
1189,0,0,0,0,950.7010495,1106.475105,1439.945768,1436.683995
1190,0,0,0,0,952.02508,1107.970857,1441.285228,1438.145322
1191,0,0,0,0,953.5205073,1109.41502,1442.647105,1439.475824
1192,0,0,0,0,954.8202974,1110.683063,1444.107656,1440.87107
1193,0,0,0,0,956.0922876,1112.039294,1445.599203,1442.279517
1194,0,0,0,0,957.3927481,1113.419948,1447.05448,1443.610493
1195,0,0,0,0,958.8647059,1114.8757,1448.39691,1444.942715
1196,0,0,0,0,960.1670239,1116.372693,1449.677634,1446.337565
1197,0,0,0,0,961.66171,1117.799566,1451.119947,1447.838588
1198,0,0,0,0,962.9870141,1119.278233,1452.560958,1449.142249
1199,0,0,0,0,964.2581784,1120.6475,1453.916222,1450.505652
1200,0,0,0,0,965.7614898,1122.144743,1455.349305,1451.794517
1201,0,0,0,0,967.1571166,1123.597203,1456.625514,1453.124935
1202,0,0,0,0,968.5750915,1124.921534,1457.983981,1454.404875
1203,0,0,0,0,969.9313327,1126.375777,1459.393191,1455.894729
1204,0,0,0,0,971.35435,1127.882212,1460.685772,1457.311576
1205,0,0,0,0,972.771201,1129.346429,1462.045485,1458.791059
1206,0,0,0,0,974.0824495,1130.740491,1463.396752,1460.167015
1207,0,0,0,0,975.4239791,1132.057463,1464.738941,1461.574893
1208,0,0,0,0,976.8266082,1133.505464,1466.031633,1462.894472
1209,0,0,0,0,978.3376555,1134.790569,1467.394224,1464.158885
1210,0,0,0,0,979.6862278,1136.285631,1468.76654,1465.593194
1211,0,0,0,1,981.1584728,1137.631874,1470.056356,1461.813194
1212,0,0,0,1,982.5416637,1139.063184,1471.32332,1458.033194
1213,0,0,0,1,983.9406522,1140.476171,1472.710376,1454.253194
1214,0,0,0,1,985.2748213,1141.977786,1474.08704,1450.473194
1215,0,0,0,1,986.5783118,1143.414963,1475.418345,1446.693194
1216,0,0,0,0,987.9993818,1144.887797,1476.722569,1448.149401
1217,0,0,0,0,989.3973079,1146.205264,1478.006685,1449.411504
1218,0,0,0,0,990.7323127,1147.70578,1479.384109,1450.83522
1219,0,0,0,0,992.1773396,1149.02006,1480.760906,1452.234602
1220,0,0,0,0,993.5956844,1150.531466,1482.142847,1453.559663
1221,0,0,0,0,994.8898763,1151.802316,1483.534147,1454.850031
1222,0,3,0,0,996.1983568,1144.242316,1485.037407,1456.239468
1223,0,3,0,0,997.6685317,1136.682316,1486.328309,1457.638266
1224,0,3,0,0,999.1528845,1129.122316,1487.733071,1458.990629
1225,0,3,0,0,1000.560896,1121.562316,1489.08202,1460.467189
1226,0,3,0,0,1001.834166,1114.002316,1490.55587,1461.943016
1227,0,3,0,0,1003.094539,1106.442316,1491.931333,1463.36403
1228,0,3,0,0,1004.568287,1098.882316,1493.234224,1464.670782
1229,0,3,0,0,1005.990215,1091.322316,1494.635752,1466.168499
1230,0,3,0,0,1007.457274,1083.762316,1496.013589,1467.526432
1231,0,3,0,0,1008.947756,1076.202316,1497.353469,1468.906443
1232,0,3,0,0,1010.209659,1068.642316,1498.716244,1470.283701
1233,0,3,0,0,1011.556457,1061.082316,1500.055858,1471.718464
1234,0,3,0,0,1012.819249,1053.522316,1501.528865,1473.224892
1235,0,0,0,0,1014.246197,1054.92639,1502.81579,1474.714209
1236,0,0,0,0,1015.51834,1056.382224,1504.095757,1476.052253
1237,0,0,0,0,1016.957273,1057.803062,1505.445917,1477.415691
1238,0,0,0,0,1018.41668,1059.16504,1506.734952,1478.890521
1239,0,0,0,0,1019.682652,1060.639458,1508.189212,1480.223529
1240,0,0,0,0,1021.126385,1062.129515,1509.505108,1481.570727
1241,0,0,0,0,1022.591096,1063.590793,1510.875263,1483.019041
1242,0,0,0,0,1023.979057,1064.983204,1512.302919,1484.336238
1243,0,0,0,0,1025.279773,1066.263551,1513.629218,1485.703399
1244,0,0,0,0,1026.691348,1067.694015,1515.110343,1487.016734
1245,0,0,0,0,1027.973544,1069.204406,1516.554634,1488.511957
1246,0,0,0,0,1029.426643,1070.702167,1517.992869,1489.994586
1247,0,0,0,0,1030.873633,1072.207189,1519.309058,1491.422591
1248,0,0,0,0,1032.312661,1073.647138,1520.675685,1492.907061
1249,0,0,0,0,1033.742038,1075.048718,1522.018699,1494.209986
1250,0,0,0,0,1035.049113,1076.520927,1523.383991,1495.655772
1251,0,0,0,0,1036.351327,1077.861427,1524.76343,1497.070248
1252,0,0,0,0,1037.621336,1079.226888,1526.073701,1498.503406
1253,0,0,0,0,1038.894613,1080.604736,1527.42022,1499.808865
1254,0,0,0,0,1040.196951,1081.889743,1528.827486,1501.088059
1255,3,0,0,0,1032.636951,1083.212365,1530.289573,1502.533803
1256,3,0,0,0,1025.076951,1084.490696,1531.637955,1503.873749
1257,3,0,0,0,1017.516951,1085.77916,1533.103741,1505.302752
1258,3,0,0,0,1009.956951,1087.14481,1534.390944,1506.625333
1259,3,0,0,0,1002.396951,1088.546749,1535.683839,1508.091249
1260,3,0,0,0,994.8369514,1089.8933,1537.142139,1509.519654
1261,3,0,0,0,987.2769514,1091.202206,1538.469983,1511.001652
1262,3,0,0,0,979.7169514,1092.582489,1539.970279,1512.426287
1263,3,0,0,0,972.1569514,1093.875727,1541.244036,1513.816637
1264,3,0,0,0,964.5969514,1095.370761,1542.668692,1515.158211
1265,3,0,0,0,957.0369514,1096.731272,1544.090756,1516.557352
1266,3,0,0,0,949.4769514,1098.054062,1545.598336,1518.021764
1267,3,0,0,0,941.9169514,1099.50512,1546.870747,1519.385332
1268,0,0,0,0,943.3762385,1100.920278,1548.342739,1520.647121
1269,0,0,0,0,944.8603354,1102.369932,1549.655843,1521.981502
1270,0,0,0,0,946.2976402,1103.651196,1551.027461,1523.375849
1271,0,0,0,0,947.72842,1105.123561,1552.526988,1524.709787
1272,0,0,0,0,949.1046545,1106.531544,1553.850572,1526.082682
1273,0,0,0,0,950.4948955,1107.84156,1555.286325,1527.346324
1274,0,0,0,0,951.980861,1109.343952,1556.690051,1528.694735
1275,0,0,0,0,953.3007314,1110.644496,1558.113205,1530.201311
1276,0,0,0,0,954.8034899,1112.002617,1559.525045,1531.616503
1277,0,0,0,0,956.0959237,1113.40104,1560.851923,1532.909463
1278,0,0,0,0,957.4999807,1114.839016,1562.202096,1534.223337
1279,0,0,0,0,958.792718,1116.225071,1563.664906,1535.642904
1280,0,0,0,0,960.0625285,1117.649241,1565.079593,1536.917876
1281,0,0,0,0,961.4809739,1119.08868,1566.499077,1538.378488
1282,0,0,0,0,962.7412893,1120.438162,1567.917117,1539.822166
1283,0,0,0,0,964.0143163,1121.86412,1569.245921,1541.164358
1284,0,0,0,0,965.4655186,1123.272394,1570.583705,1542.466755
1285,0,0,0,0,966.9052954,1124.737444,1571.937697,1543.836169
1286,0,0,0,0,968.2081667,1126.178882,1573.271163,1545.203878
1287,0,0,0,0,969.6416748,1127.634288,1574.594622,1546.606854
1288,0,0,0,0,971.1154833,1129.145004,1576.091021,1547.877889
1289,0,0,0,0,972.4881133,1130.638022,1577.535991,1549.21142
1290,0,0,0,0,973.9115616,1131.913724,1579.002366,1550.490653
1291,0,0,0,0,975.3480673,1133.235835,1580.395652,1551.862693
1292,0,0,0,0,976.6241692,1134.572966,1581.818358,1553.34164
1293,0,0,0,0,977.9523206,1135.890675,1583.245064,1554.689893
1294,0,0,0,0,979.2554402,1137.353719,1584.696824,1556.051756
1295,0,0,0,0,980.631963,1138.679104,1586.099933,1557.3305
1296,0,0,0,0,981.9317877,1140.046039,1587.360735,1558.678047
1297,0,0,0,0,983.4208464,1141.538346,1588.64573,1560.145272
1298,0,0,0,0,984.8878245,1143.005716,1590.129375,1561.566365
1299,0,0,0,0,986.2568196,1144.451395,1591.457001,1562.960926
1300,0,0,0,0,987.7479023,1145.760149,1592.904202,1564.360437
1301,0,0,0,0,989.0871348,1147.094476,1594.218723,1565.755054
1302,0,0,1,0,990.5446207,1148.48797,1590.438723,1567.169629
1303,0,0,1,0,991.8492299,1149.871486,1586.658723,1568.49541
1304,0,0,1,0,993.338409,1151.199233,1582.878723,1569.921497
1305,0,0,1,0,994.7850429,1152.660723,1579.098723,1571.206937
1306,0,0,1,0,996.2453234,1153.931622,1575.318723,1572.700835
1307,0,0,0,0,997.5341179,1155.404192,1576.762913,1574.129123
1308,0,0,0,0,998.8552199,1156.847731,1578.160395,1575.397169
1309,0,0,0,0,1000.275985,1158.174605,1579.655453,1576.728942
1310,0,0,0,0,1001.709286,1159.574687,1581.111852,1578.11049
1311,0,0,0,0,1003.049248,1160.962082,1582.612057,1579.551542
