time,corrective_fix,preventive_fix,local_fix,fed_fix,corrective_profit,preventive_profit,local_profit,fed_profit
4148,0,0,0,0,1965.9942,2857.778089,2938.051832,2997.344448
4149,0,0,0,0,1966.67805,2858.568612,2938.715317,2998.110456
4150,0,0,0,0,1967.559293,2859.386368,2939.576385,2998.972353
4151,0,0,0,0,1968.266807,2860.153889,2940.242184,2999.758447
4152,0,0,0,0,1969.036762,2860.891198,2940.887521,3000.414819
4153,0,0,0,0,1969.841215,2861.671804,2941.639314,3001.166936
4154,0,0,0,0,1970.709468,2862.459634,2942.342231,3001.853581
4155,0,0,0,0,1971.580645,2863.199958,2943.127767,3002.535326
4156,0,0,0,0,1972.281234,2864.053441,2943.787234,3003.238278
4157,0,0,0,0,1973.109096,2864.688168,2944.511138,3003.973821
4158,0,0,0,0,1973.739172,2865.526492,2945.170896,3004.711918
4159,0,0,0,0,1974.618186,2866.290255,2945.907583,3005.492738
4160,0,0,0,0,1975.499411,2867.06699,2946.69526,3006.312624
4161,0,0,0,0,1976.201165,2867.786662,2947.434783,3007.000787
4162,0,0,0,0,1976.909458,2868.548584,2948.118568,3007.819471
4163,0,0,0,0,1977.703583,2869.330205,2948.769784,3008.556635
4164,0,0,0,0,1978.340269,2870.063829,2949.525162,3009.310796
4165,0,0,0,0,1979.06513,2870.907747,2950.234949,3009.947381
4166,0,0,0,0,1979.70418,2871.666972,2951.045607,3010.694151
4167,0,0,0,0,1980.388594,2872.319405,2951.859643,3011.564535
4168,0,0,0,0,1981.223418,2873.064997,2952.533248,3012.292906
4169,0,0,0,0,1981.913668,2873.795621,2953.214724,3013.044855
4170,0,0,0,0,1982.593247,2874.602093,2954.067275,3013.76835
4171,0,0,0,0,1983.357892,2875.421333,2954.716706,3014.558129
4172,0,0,0,0,1984.008166,2876.05166,2955.574761,3015.256979
4173,0,0,0,0,1984.706897,2876.734588,2956.287103,3016.026436
4174,0,0,0,0,1985.382999,2877.47908,2957.137846,3016.805996
4175,0,0,0,0,1986.20177,2878.250585,2957.892294,3017.451675
4176,0,0,0,0,1986.855929,2878.98533,2958.697478,3018.258088
4177,0,0,0,0,1987.54339,2879.712616,2959.336416,3018.930889
4178,0,0,0,0,1988.371599,2880.462955,2960.040296,3019.74514
4179,0,0,0,0,1989.156404,2881.242826,2960.88396,3020.423928
4180,0,0,0,0,1989.788786,2881.884105,2961.564201,3021.063459
4181,0,0,0,0,1990.522401,2882.598375,2962.370311,3021.910473
4182,0,0,0,0,1991.221231,2883.256532,2963.063273,3022.624212
4183,0,0,0,0,1991.991672,2884.03726,2963.755404,3023.384259
4184,0,0,0,0,1992.667332,2884.821138,2964.507689,3024.093412
4185,0,0,0,0,1993.465029,2885.619654,2965.267322,3024.846808
4186,0,0,0,0,1994.316744,2886.283481,2965.953062,3025.590994
4187,0,0,0,0,1994.982794,2886.928851,2966.812806,3026.377068
4188,0,0,0,0,1995.679133,2887.677206,2967.497925,3027.124666
4189,0,0,0,0,1996.438174,2888.378307,2968.153335,3027.777716
4190,0,0,0,0,1997.251773,2889.091215,2968.930455,3028.507355
4191,0,0,0,0,1997.943381,2889.735259,2969.772802,3029.160059
4192,0,0,0,0,1998.798039,2890.54555,2970.575082,3029.949109
4193,0,0,0,0,1999.655425,2891.248917,2971.254971,3030.765725
4194,0,0,0,0,2000.523881,2891.979547,2971.900036,3031.584879
4195,0,0,0,0,2001.262606,2892.753728,2972.673515,3032.290594
4196,0,0,0,0,2002.033617,2893.385777,2973.498687,3033.138688
4197,0,0,0,0,2002.844599,2894.190887,2974.313794,3033.857923
4198,0,0,1,0,2003.633846,2894.905221,2974.313794,3034.567165
4199,0,0,1,0,2004.375536,2895.749061,2974.313794,3035.28216
4200,0,0,1,0,2005.237655,2896.47389,2974.313794,3036.117765
4201,0,0,1,0,2005.952043,2897.117737,2974.313794,3036.942569
4202,0,0,1,0,2006.582146,2897.898921,2974.313794,3037.682121
4203,0,0,1,0,2007.383687,2898.683585,2974.313794,3038.489742
4204,0,0,1,0,2008.044972,2899.411278,2974.313794,3039.126839
4205,0,0,1,0,2008.842851,2900.109137,2974.313794,3039.955902
4206,0,0,1,0,2009.484438,2900.825755,2974.313794,3040.702877
4207,0,0,1,0,2010.211836,2901.645382,2974.313794,3041.492118
4208,0,0,0,0,2011.048054,2902.467249,2975.117015,3042.335892
4209,0,0,0,0,2011.687678,2903.23791,2975.833669,3043.032334
4210,0,0,0,0,2012.539951,2904.066848,2976.681251,3043.80152
4211,0,0,0,0,2013.389886,2904.701322,2977.465761,3044.534889
4212,0,0,0,0,2014.127856,2905.379627,2978.338051,3045.209873
4213,0,0,0,0,2014.79171,2906.11374,2979.110981,3045.962833
4214,0,0,0,0,2015.487101,2906.885926,2979.902105,3046.833602
4215,0,0,0,0,2016.288131,2907.737065,2980.55336,3047.471237
4216,0,0,0,0,2017.060946,2908.571376,2981.235598,3048.305916
4217,0,0,0,0,2017.85368,2909.415616,2981.909015,3049.127492
4218,0,0,0,0,2018.65581,2910.242887,2982.744636,3049.811454
4219,0,0,0,0,2019.469101,2911.114151,2983.410094,3050.507758
4220,0,0,0,0,2020.285459,2911.931606,2984.079919,3051.259269
4221,0,0,0,0,2021.108242,2912.606068,2984.845573,3052.051021
4222,0,0,0,0,2021.777581,2913.41679,2985.566908,3052.906232
4223,0,0,0,0,2022.624958,2914.058603,2986.371521,3053.702239
4224,0,0,0,0,2023.333238,2914.930066,2987.027966,3054.48041
4225,0,0,0,0,2024.196545,2915.806932,2987.825962,3055.318201
4226,0,0,0,0,2024.958693,2916.639936,2988.502893,3056.022359
4227,0,0,0,0,2025.636533,2917.273237,2989.160214,3056.704569
4228,0,0,0,0,2026.505159,2917.965932,2989.879367,3057.478054
4229,0,0,0,0,2027.339086,2918.748696,2990.610612,3058.250109
4230,0,0,0,0,2027.98868,2919.487816,2991.251566,3059.102663
4231,0,0,0,0,2028.766573,2920.148746,2991.890652,3059.950938
4232,0,0,0,0,2029.558357,2920.969044,2992.584735,3060.604223
4233,0,0,0,0,2030.319849,2921.816255,2993.363348,3061.348349
4234,0,0,0,0,2031.047842,2922.667937,2994.195824,3062.207243
4235,0,0,0,0,2031.709468,2923.548001,2995.064957,3063.010181
4236,0,0,0,0,2032.56651,2924.42518,2995.936592,3063.841051
4237,0,0,0,0,2033.287233,2925.089044,2996.786663,3064.652074
4238,0,0,0,0,2034.019475,2925.903251,2997.525032,3065.435248
4239,0,0,0,0,2034.653504,2926.596265,2998.342363,3066.158238
4240,0,0,0,0,2035.337564,2927.417015,2999.180454,3066.794898
4241,0,0,0,0,2036.189318,2928.177105,2999.894081,3067.676852
4242,0,0,0,0,2037.02119,2928.838754,3000.638137,3068.419128
4243,0,0,0,0,2037.827014,2929.707361,3001.444398,3069.050129
4244,0,0,0,0,2038.659797,2930.550339,3002.128708,3069.840887
4245,0,0,0,0,2039.349292,2931.376127,3002.93735,3070.621001
4246,0,0,0,0,2040.090019,2932.166563,3003.752698,3071.48495
4247,0,0,0,0,2040.914553,2933.03297,3004.602735,3072.191039
4248,0,0,0,0,2041.750618,2933.6729,3005.379243,3073.033765
4249,0,0,0,0,2042.381453,2934.548303,3006.087218,3073.69601
4250,0,0,0,0,2043.043845,2935.198302,3006.955246,3074.447646
4251,0,0,0,0,2043.685596,2936.02936,3007.650168,3075.230892
4252,0,0,0,0,2044.395612,2936.90669,3008.398005,3075.991646
4253,0,0,0,0,2045.209912,2937.659034,3009.252918,3076.67264
4254,0,0,0,0,2045.985085,2938.362818,3010.080364,3077.536591
4255,0,0,0,0,2046.857304,2939.11056,3010.783498,3078.203157
4256,0,0,0,0,2047.720244,2939.808645,3011.528518,3078.947083
4257,0,0,0,0,2048.577464,2940.660858,3012.33241,3079.762309
4258,0,0,0,0,2049.281828,2941.373316,3013.130276,3080.437842
4259,0,0,0,0,2049.949459,2942.149571,3013.798674,3081.183257
4260,0,0,0,0,2050.706371,2942.938438,3014.646589,3081.967074
4261,0,0,0,0,2051.511673,2943.56922,3015.413366,3082.660468
4262,0,0,0,0,2052.149726,2944.403077,3016.154607,3083.488295
4263,0,0,0,0,2052.940206,2945.11055,3017.030869,3084.362846
4264,0,0,0,0,2053.671326,2945.989109,3017.882014,3085.106886
4265,3,0,0,0,2050.521326,2946.721671,3018.697878,3085.787769
4266,3,0,0,0,2047.371326,2947.580917,3019.527444,3086.505868
4267,3,0,0,0,2044.221326,2948.347222,3020.19735,3087.309931
4268,3,0,0,0,2041.071326,2949.126105,3020.851591,3087.947836
4269,3,0,0,0,2037.921326,2949.98991,3021.486848,3088.811382
4270,3,0,0,0,2034.771326,2950.620333,3022.187363,3089.57002
4271,3,0,0,0,2031.621326,2951.432399,3023.002029,3090.203284
4272,3,0,0,0,2028.471326,2952.108884,3023.659994,3090.904502
4273,3,0,0,0,2025.321326,2952.986533,3024.346009,3091.571035
4274,3,0,0,0,2022.171326,2953.868155,3025.049474,3092.302739
4275,3,0,0,0,2019.021326,2954.570128,3025.747344,3092.939003
4276,3,0,0,0,2015.871326,2955.425076,3026.57556,3093.752566
4277,3,0,0,0,2012.721326,2956.095216,3027.208748,3094.506411
4278,3,0,0,0,2009.571326,2956.863079,3027.940433,3095.382059
4279,3,0,0,0,2006.421326,2957.71501,3028.614455,3096.246598
4280,3,0,0,0,2003.271326,2958.38371,3029.434919,3096.878359
4281,3,0,0,0,2000.121326,2959.080187,3030.30378,3097.680167
4282,3,0,0,0,1996.971326,2959.902182,3031.050212,3098.347957
4283,3,0,0,0,1993.821326,2960.62039,3031.688493,3099.136515
4284,3,0,0,0,1990.671326,2961.30855,3032.447813,3099.785576
4285,3,0,0,0,1987.521326,2962.097604,3033.232343,3100.603426
4286,3,0,0,0,1984.371326,2962.803287,3033.936935,3101.416545
4287,3,0,0,0,1981.221326,2963.599773,3034.777085,3102.055104
4288,3,0,0,0,1978.071326,2964.357942,3035.464527,3102.77809
4289,3,0,0,0,1974.921326,2965.21172,3036.170822,3103.437957
4290,0,0,0,0,1975.592078,2965.976745,3037.001688,3104.165711
4291,0,0,0,0,1976.431585,2966.773541,3037.797413,3105.013584
4292,0,0,0,0,1977.266687,2967.617401,3038.464402,3105.666576
4293,0,0,0,0,1978.061889,2968.33043,3039.162979,3106.513261
4294,0,0,0,0,1978.781304,2969.209794,3039.941572,3107.222622
4295,0,0,0,0,1979.471928,2969.94581,3040.817332,3107.892282
4296,0,0,0,0,1980.233289,2970.772727,3041.465378,3108.745934
4297,0,0,0,0,1981.009551,2971.614356,3042.20633,3109.538751
4298,0,0,0,0,1981.689486,2972.319908,3043.012163,3110.18516
4299,0,0,0,0,1982.475996,2972.975935,3043.884646,3110.97708
4300,0,0,0,0,1983.131688,2973.73446,3044.57799,3111.669315
4301,0,0,0,0,1983.890078,2974.401147,3045.312107,3112.421523
4302,0,0,0,0,1984.742344,2975.22048,3046.072693,3113.29745
4303,0,0,0,0,1985.404786,2976.085143,3046.919555,3114.155203
4304,0,0,0,0,1986.052635,2976.885575,3047.776686,3114.837164
4305,0,0,0,0,1986.808697,2977.673724,3048.566343,3115.515553
4306,0,0,0,0,1987.603015,2978.45333,3049.256521,3116.196558
4307,0,0,0,0,1988.23967,2979.159786,3050.062196,3116.919232
4308,0,0,0,0,1988.872848,2979.980411,3050.880648,3117.602255
4309,0,0,0,0,1989.548342,2980.7199,3051.694474,3118.460072
4310,0,0,0,0,1990.365445,2981.578954,3052.49913,3119.273846
4311,0,0,0,0,1991.024353,2982.222637,3053.334695,3120.082726
4312,0,0,0,0,1991.659612,2983.044492,3054.165778,3120.839796
4313,0,0,0,0,1992.371678,2983.830849,3054.938524,3121.602176
4314,0,0,0,0,1993.237566,2984.599735,3055.765228,3122.400337
4315,0,3,0,0,1994.088903,2981.449735,3056.468935,3123.193135
4316,0,3,0,0,1994.76796,2978.299735,3057.327863,3124.072312
4317,0,3,0,0,1995.503173,2975.149735,3058.023209,3124.714559
4318,0,3,0,0,1996.196952,2971.999735,3058.829944,3125.415218
4319,0,3,0,0,1996.873174,2968.849735,3059.510501,3126.140726
4320,0,3,0,0,1997.651371,2965.699735,3060.209428,3126.846763
4321,0,3,0,0,1998.29168,2962.549735,3061.001204,3127.641866
4322,0,3,0,0,1999.153344,2959.399735,3061.819382,3128.28875
4323,0,3,0,0,2000.028452,2956.249735,3062.486053,3129.084179
4324,0,3,0,0,2000.747426,2953.099735,3063.141577,3129.778455
4325,0,3,0,0,2001.460678,2949.949735,3063.782968,3130.502357
4326,0,3,0,0,2002.256088,2946.799735,3064.545459,3131.351731
4327,0,3,0,0,2003.003332,2943.649735,3065.387373,3132.054096
4328,0,3,0,0,2003.815705,2940.499735,3066.265633,3132.873668
4329,0,3,0,0,2004.523455,2937.349735,3067.084605,3133.633405
4330,0,3,0,0,2005.277929,2934.199735,3067.91734,3134.442943
4331,0,3,0,0,2005.960377,2931.049735,3068.569294,3135.292804
4332,0,3,0,0,2006.794565,2927.899735,3069.222105,3135.936983
4333,0,3,0,0,2007.48085,2924.749735,3070.069619,3136.757606
4334,0,3,0,0,2008.224152,2921.599735,3070.942115,3137.401182
4335,0,3,0,0,2008.884991,2918.449735,3071.818692,3138.243189
4336,0,3,0,0,2009.648749,2915.299735,3072.633425,3139.008402
4337,0,3,0,0,2010.345465,2912.149735,3073.368438,3139.805723
4338,0,3,0,0,2010.991879,2908.999735,3074.116532,3140.490638
4339,0,3,0,0,2011.730214,2905.849735,3074.795244,3141.36238
4340,0,0,0,0,2012.59448,2906.486556,3075.661822,3142.03561
4341,0,0,0,0,2013.398155,2907.360985,3076.395369,3142.773032
4342,0,0,0,0,2014.028707,2908.096336,3077.031101,3143.515274
4343,0,0,0,0,2014.719846,2908.810448,3077.871514,3144.385171
4344,0,0,0,0,2015.442742,2909.615495,3078.505694,3145.07788
4345,0,0,0,0,2016.139397,2910.321403,3079.355721,3145.788625
4346,0,0,0,0,2016.956051,2911.191076,3080.058321,3146.56919
4347,0,0,0,0,2017.603058,2912.031845,3080.939163,3147.336522
4348,0,0,0,0,2018.377309,2912.904537,3081.616599,3148.186253
4349,0,0,0,0,2019.240123,2913.671027,3082.420816,3148.968144
4350,0,0,0,0,2019.970236,2914.541527,3083.147723,3149.711633
4351,0,0,0,0,2020.822651,2915.275985,3083.951526,3150.542442
4352,0,0,0,0,2021.630462,2916.10667,3084.591968,3151.357092
4353,0,0,0,0,2022.466354,2916.804012,3085.430782,3152.062279
4354,0,0,0,0,2023.346163,2917.62096,3086.174557,3152.730852
4355,0,0,0,0,2024.170874,2918.453899,3086.807108,3153.458788
4356,0,0,0,0,2024.990548,2919.220727,3087.59275,3154.191028
4357,0,0,0,0,2025.657786,2919.907133,3088.314803,3154.913608
4358,0,0,0,0,2026.528058,2920.781349,3089.143432,3155.770342
4359,0,0,0,0,2027.270627,2921.521395,3089.858704,3156.636802
4360,0,0,0,0,2028.040987,2922.395731,3090.625757,3157.30598
4361,0,0,0,0,2028.740253,2923.141316,3091.428909,3157.985494
4362,0,0,0,0,2029.432998,2923.788869,3092.155707,3158.796957
4363,0,0,0,0,2030.170896,2924.483282,3092.89669,3159.561755
4364,0,0,0,0,2030.991449,2925.349526,3093.71308,3160.201285
4365,0,0,0,0,2031.741023,2926.073758,3094.523151,3160.895706
4366,0,0,0,0,2032.55217,2926.899702,3095.243418,3161.749339
4367,0,0,0,0,2033.363722,2927.627743,3096.042377,3162.39513
4368,0,0,0,0,2034.002483,2928.331497,3096.842653,3163.1646
4369,0,0,0,0,2034.771938,2929.037915,3097.561476,3163.956553
4370,0,0,0,0,2035.464553,2929.832411,3098.365837,3164.611581
4371,0,0,0,0,2036.333968,2930.669589,3099.135877,3165.318208
4372,0,0,0,0,2037.143541,2931.372768,3099.994628,3166.180478
4373,0,0,0,0,2037.974538,2932.059497,3100.717736,3167.011582
4374,0,0,0,0,2038.672231,2932.917445,3101.492191,3167.81741
4375,0,0,0,0,2039.415903,2933.780564,3102.327003,3168.546652
4376,0,0,0,0,2040.128585,2934.500249,3103.052635,3169.272135
4377,0,0,0,0,2040.784366,2935.326956,3103.691318,3170.026709
4378,0,0,0,0,2041.464839,2936.17195,3104.509976,3170.725836
4379,0,0,0,0,2042.311335,2936.852454,3105.233364,3171.551586
4380,0,0,0,0,2042.959971,2937.643096,3105.868856,3172.290838
4381,0,0,0,0,2043.660901,2938.273833,3106.50777,3173.011554
4382,0,0,0,0,2044.488155,2939.078068,3107.324389,3173.642638
4383,0,0,0,0,2045.331097,2939.806027,3108.064248,3174.324392
4384,0,0,0,0,2046.085976,2940.468827,3108.761394,3175.097042
4385,0,0,0,0,2046.823408,2941.288024,3109.63761,3175.877259
4386,0,0,0,0,2047.578403,2942.150762,3110.279272,3176.736545
4387,0,0,0,0,2048.362504,2942.799613,3110.951321,3177.431213
4388,0,0,0,0,2049.163221,2943.681509,3111.718717,3178.28151
4389,0,0,0,0,2049.999016,2944.553406,3112.472272,3179.064505
4390,0,0,0,0,2050.67836,2945.200086,3113.353147,3179.70397
4391,0,0,0,0,2051.521351,2945.887485,3114.162197,3180.389955
4392,0,0,0,0,2052.280725,2946.590628,3114.962914,3181.211561
4393,0,0,0,0,2053.013511,2947.33165,3115.623431,3181.959089
4394,0,0,0,0,2053.705282,2948.050519,3116.308714,3182.626452
4395,0,0,0,1,2054.354189,2948.69363,3116.980873,3182.626452
4396,0,0,0,1,2054.992021,2949.351878,3117.762204,3182.626452
4397,0,0,0,1,2055.849362,2950.229116,3118.449086,3182.626452
4398,0,0,0,1,2056.585575,2951.058493,3119.196192,3182.626452
4399,0,0,0,1,2057.315073,2951.880898,3120.036814,3182.626452
4400,0,0,0,1,2058.157623,2952.552395,3120.738785,3182.626452
4401,0,0,0,1,2058.837908,2953.330563,3121.391269,3182.626452
4402,0,0,0,1,2059.600709,2954.054905,3122.121358,3182.626452
4403,0,0,0,1,2060.4668,2954.807465,3122.94017,3182.626452
4404,0,0,0,1,2061.283651,2955.568998,3123.649794,3182.626452
4405,0,0,0,0,2062.141215,2956.236456,3124.426539,3183.271324
4406,0,0,0,0,2062.942038,2956.897206,3125.135925,3184.149329
4407,0,0,0,0,2063.789869,2957.607691,3125.922047,3184.905805
4408,0,0,0,0,2064.498955,2958.395462,3126.786456,3185.666436
4409,0,0,0,0,2065.268359,2959.189205,3127.653662,3186.437695
4410,0,0,0,0,2065.924849,2959.848702,3128.494673,3187.2301
4411,0,0,0,0,2066.581177,2960.588346,3129.345009,3187.963606
4412,0,0,0,0,2067.303159,2961.256143,3129.990399,3188.821659
4413,0,0,0,0,2068.081127,2962.070871,3130.794568,3189.678676
4414,0,0,0,0,2068.711219,2962.867125,3131.588021,3190.455759
4415,0,0,0,0,2069.482759,2963.610529,3132.267354,3191.262535
4416,0,0,0,0,2070.196513,2964.243966,3133.097398,3191.942668
4417,0,0,0,0,2071.001161,2965.097054,3133.910614,3192.776224
4418,0,0,0,0,2071.752213,2965.896295,3134.712301,3193.550884
4419,0,0,0,0,2072.40799,2966.703994,3135.477515,3194.266155
4420,0,0,0,0,2073.171466,2967.378938,3136.226855,3195.036905
4421,0,0,0,0,2073.856986,2968.148395,3137.015327,3195.71734
4422,0,0,0,0,2074.579464,2968.780465,3137.87361,3196.406492
4423,0,0,0,0,2075.286017,2969.592566,3138.54412,3197.118985
4424,0,0,0,0,2076.003916,2970.316919,3139.363486,3197.907356
4425,0,0,0,0,2076.700402,2971.025038,3140.018668,3198.641414
4426,0,0,0,0,2077.556491,2971.901604,3140.74416,3199.353147
4427,0,0,0,0,2078.311282,2972.576744,3141.398249,3200.01821
4428,0,0,0,0,2078.972046,2973.315967,3142.27103,3200.848523
4429,0,0,0,0,2079.635711,2973.970416,3143.100469,3201.588759
4430,0,0,0,0,2080.31124,2974.70538,3143.950808,3202.391111
4431,0,0,0,0,2081.015867,2975.414127,3144.699377,3203.147442
4432,0,0,0,0,2081.790596,2976.155061,3145.331988,3203.895783
4433,0,0,0,0,2082.641635,2976.789413,3146.202874,3204.530883
4434,0,0,0,0,2083.468746,2977.624476,3147.004815,3205.362307
4435,0,0,0,0,2084.275483,2978.412109,3147.773834,3206.026622
4436,0,0,0,0,2085.112807,2979.225492,3148.538433,3206.791712
4437,0,0,0,0,2085.992469,2980.067249,3149.234104,3207.643627
4438,0,0,0,0,2086.810959,2980.722836,3150.065556,3208.484612
4439,0,0,0,0,2087.552331,2981.444887,3150.927119,3209.301636
4440,0,0,0,0,2088.371787,2982.244309,3151.567637,3210.022968
4441,0,0,0,0,2089.172358,2983.108749,3152.384752,3210.876784
4442,0,0,0,0,2090.037504,2983.810011,3153.141296,3211.706019
4443,0,0,0,0,2090.818415,2984.58453,3153.963076,3212.450374
4444,0,0,0,0,2091.619642,2985.451615,3154.739039,3213.249719
4445,0,0,0,0,2092.294567,2986.263419,3155.592628,3213.979801
4446,0,0,0,0,2092.957463,2986.964985,3156.429006,3214.627257
4447,0,0,0,0,2093.62829,2987.778132,3157.068955,3215.329464
4448,0,0,0,0,2094.393192,2988.556249,3157.847642,3216.1636
4449,0,0,0,0,2095.08522,2989.212982,3158.667462,3216.953139
4450,0,0,0,0,2095.863553,2989.865405,3159.391472,3217.751909
4451,0,0,0,0,2096.53486,2990.706064,3160.080304,3218.492452
4452,0,0,0,0,2097.19741,2991.414373,3160.801551,3219.143505
4453,0,0,0,0,2097.955797,2992.198797,3161.643402,3219.784414
4454,0,0,0,0,2098.703307,2992.938251,3162.307225,3220.479048
4455,0,0,0,0,2099.472062,2993.613569,3162.964223,3221.110479
4456,0,0,0,0,2100.143526,2994.275927,3163.781541,3221.91676
4457,0,0,0,0,2100.920905,2995.085108,3164.558343,3222.643665
4458,0,0,0,0,2101.604196,2995.879101,3165.239895,3223.29074
4459,0,0,0,0,2102.241455,2996.715885,3166.001665,3224.100917
4460,0,0,0,0,2103.018582,2997.554608,3166.870907,3224.956388
4461,0,0,0,0,2103.873347,2998.385166,3167.547971,3225.759216
4462,0,0,0,0,2104.527843,2999.183976,3168.38781,3226.586998
4463,0,0,0,0,2105.344919,2999.930953,3169.246225,3227.261735
4464,0,0,0,0,2106.116441,3000.685431,3170.111973,3228.056437
4465,0,0,0,0,2106.797987,3001.42019,3170.957237,3228.9209
4466,0,0,0,0,2107.462802,3002.238181,3171.681215,3229.656305
4467,0,0,0,0,2108.159276,3002.902516,3172.477389,3230.489816
4468,0,0,0,0,2108.874047,3003.587375,3173.254735,3231.368989
4469,0,0,0,0,2109.650686,3004.286544,3173.909027,3232.008857
4470,0,0,0,0,2110.459202,3004.967933,3174.664526,3232.779543
4471,0,0,0,0,2111.279318,3005.664173,3175.350175,3233.424557
4472,0,0,0,0,2112.087031,3006.399567,3176.013359,3234.258133
4473,0,0,0,0,2112.93591,3007.056979,3176.654682,3234.927367
4474,0,0,0,0,2113.740529,3007.876167,3177.398709,3235.796266
4475,0,0,1,0,2114.598881,3008.64406,3177.398709,3236.46918
4476,0,0,1,0,2115.399755,3009.29683,3177.398709,3237.218204
4477,0,0,1,0,2116.209162,3010.079745,3177.398709,3237.903051
4478,0,0,1,0,2117.042086,3010.76878,3177.398709,3238.541568
4479,0,0,1,0,2117.776151,3011.615518,3177.398709,3239.219646
4480,0,0,1,0,2118.538791,3012.372811,3177.398709,3240.020964
4481,0,0,1,0,2119.28857,3013.051009,3177.398709,3240.794127
4482,0,0,1,0,2120.064696,3013.853399,3177.398709,3241.583354
4483,0,0,1,0,2120.700588,3014.692805,3177.398709,3242.404319
4484,0,0,1,0,2121.483041,3015.329617,3177.398709,3243.239585
4485,0,0,0,0,2122.292692,3016.133679,3178.048106,3244.118845
4486,0,0,0,0,2122.92685,3016.936369,3178.901726,3244.996661
4487,0,0,0,0,2123.658571,3017.642247,3179.558656,3245.721699
4488,0,0,0,0,2124.362783,3018.441385,3180.223663,3246.418773
4489,0,0,0,0,2125.032031,3019.228193,3180.883602,3247.12485
4490,0,0,0,0,2125.670695,3020.026424,3181.750871,3247.768908
4491,0,0,0,0,2126.392708,3020.690304,3182.495032,3248.56729
4492,0,0,0,0,2127.256797,3021.512139,3183.308385,3249.433898
4493,0,0,0,0,2128.083887,3022.327897,3184.075921,3250.178925
4494,0,0,0,0,2128.897139,3023.118766,3184.919606,3251.049756
4495,0,0,0,0,2129.63087,3023.979617,3185.622194,3251.754945
4496,0,0,0,0,2130.426407,3024.688035,3186.495721,3252.615496
4497,0,0,0,0,2131.097121,3025.393517,3187.155799,3253.328196
4498,0,0,0,0,2131.738314,3026.271824,3187.97099,3254.137437
4499,0,0,0,0,2132.545059,3027.01507,3188.850802,3254.779511
4500,0,0,0,0,2133.257282,3027.688977,3189.688553,3255.540739
4501,0,0,0,0,2134.06469,3028.566583,3190.459376,3256.212684
4502,0,0,0,0,2134.791188,3029.334026,3191.126034,3256.93388
4503,0,0,0,0,2135.552741,3030.09276,3191.760545,3257.567141
4504,0,0,0,0,2136.188626,3030.863709,3192.504928,3258.398972
4505,0,0,0,0,2137.00235,3031.659943,3193.257422,3259.224141
4506,0,0,0,0,2137.771559,3032.440402,3193.91216,3259.900423
4507,0,0,0,0,2138.628601,3033.303513,3194.649376,3260.705816
4508,0,0,0,0,2139.280649,3034.098599,3195.414891,3261.424638
4509,0,0,0,0,2140.107101,3034.966276,3196.210883,3262.098067
4510,0,0,0,0,2140.890235,3035.727185,3196.883228,3262.782848
4511,0,0,0,0,2141.618869,3036.456013,3197.642996,3263.46138
4512,0,0,0,0,2142.334131,3037.207812,3198.466132,3264.213585
4513,0,0,0,0,2143.09473,3037.915552,3199.188034,3264.906516
4514,0,0,0,0,2143.757738,3038.691763,3199.950798,3265.784621
4515,0,0,0,0,2144.507381,3039.560945,3200.599613,3266.646164
4516,0,0,0,0,2145.264614,3040.388103,3201.461961,3267.277329
4517,0,0,0,0,2145.994532,3041.02653,3202.234658,3268.153385
4518,0,0,0,0,2146.762643,3041.780168,3202.904005,3268.833725
4519,0,0,0,0,2147.457522,3042.436141,3203.779512,3269.561765
4520,0,0,0,0,2148.112681,3043.28936,3204.446908,3270.419006
4521,0,0,0,0,2148.902434,3044.026838,3205.259674,3271.179045
4522,0,0,0,0,2149.589714,3044.85156,3205.970556,3272.034007
4523,0,0,0,0,2150.326323,3045.664685,3206.737093,3272.835226
4524,0,0,0,0,2151.000114,3046.503233,3207.399728,3273.702159
4525,0,0,0,0,2151.751649,3047.361291,3208.161597,3274.40638
4526,0,0,0,0,2152.574773,3048.198939,3209.023306,3275.058243
4527,0,0,0,0,2153.238902,3048.931018,3209.740149,3275.780391
4528,0,0,0,0,2153.994852,3049.774027,3210.402333,3276.497157
4529,0,0,0,0,2154.838007,3050.526513,3211.121311,3277.368694
4530,0,0,0,0,2155.719475,3051.223428,3211.862801,3278.031771
4531,0,0,0,0,2156.496932,3051.902927,3212.630776,3278.895509
4532,0,0,0,0,2157.142081,3052.782021,3213.481588,3279.582088
4533,0,0,0,0,2157.787248,3053.658956,3214.276241,3280.297038
4534,0,0,0,0,2158.486593,3054.506834,3214.998382,3281.100714
4535,0,0,0,0,2159.309152,3055.152462,3215.879424,3281.850652
4536,0,0,0,0,2160.182581,3055.984381,3216.669566,3282.654822
4537,0,0,0,0,2160.820677,3056.794396,3217.407127,3283.428873
4538,0,0,0,0,2161.544359,3057.426953,3218.05226,3284.159392
4539,0,0,0,0,2162.2391,3058.130477,3218.793101,3284.945664
4540,0,0,0,0,2163.012301,3058.854274,3219.672707,3285.642101
4541,0,0,0,0,2163.765465,3059.571172,3220.313494,3286.47268
4542,0,0,0,0,2164.583823,3060.402925,3221.148979,3287.259772
4543,0,0,0,0,2165.230986,3061.16496,3221.857369,3287.896457
4544,0,0,0,0,2166.08545,3061.874288,3222.596022,3288.626036
4545,0,0,0,0,2166.846146,3062.525176,3223.46404,3289.295128
