time,TsPreOut_abnormal,TpreIn_abnormal,Texh_abnormal,PAw_abnormal,TsEcoOut_abnormal,PAs0_abnormal,Ts0_abnormal
242,64.47034755,139.1356681,85.49035901,2.021212496,166.1990899,0.909251565,278.7540047
243,64.71131135,139.6607264,86.62086759,2.016750813,167.2792247,0.908953133,282.4181222
244,64.95043188,140.1820851,87.45047732,2.09543113,167.9574873,0.909644935,284.6755087
245,65.08767319,140.5996355,87.8790557,2.057252785,168.4336016,0.912325402,285.1259074
246,65.22300225,141.0132758,88.20647267,2.046215191,169.1072968,0.915992994,285.769075
247,65.45638895,141.7229105,88.53260088,2.047517844,169.3783076,0.9266462,288.7047809
248,65.78780603,142.5284511,88.75731596,2.10356031,170.3463749,0.93228354,294.7328084
249,66.01722909,142.9298157,89.68049678,2.032342233,171.6112464,0.932903576,298.2529542
250,66.14463652,143.126929,90.00202571,2.050663329,171.5726772,0.936504905,298.3650289
251,66.17000948,143.1197225,90.12178883,2.038523383,171.6304299,0.940086169,297.5688566
252,66.19333184,143.1081344,89.93967614,2.105522251,171.4842754,0.944646055,296.8642752
253,66.31459009,143.1921091,89.75558175,2.058459853,171.5339932,0.948183295,295.8511363
254,66.43377335,143.2715977,89.96940406,2.050936174,171.8793715,0.950696672,295.829305
255,66.55087323,143.4465575,90.28104591,2.077351262,171.8202081,0.954185022,296.99866
256,66.66588379,143.6169521,90.49041471,2.132105224,171.5563101,0.959647231,297.3590931
257,66.67880147,143.5827511,90.69742258,2.116798222,171.3874944,0.963082242,296.8105092
258,66.78962499,143.8439301,90.50198642,2.060230476,171.313588,0.965489053,296.6528263
259,66.8983553,144.0004704,90.60402797,2.074002256,171.9344278,0.967866718,297.8859747
260,67.00499547,144.1523588,91.10347392,2.087713883,172.1498611,0.97221435,298.6098972
261,67.10955062,144.4995878,91.50025593,2.074165725,173.1597456,0.97353112,299.2245486
262,67.21202781,144.842155,91.29431062,2.102558193,173.8639492,0.972816256,300.3298952
263,67.31243598,145.080063,91.78557962,2.101291744,174.3623505,0.971069046,300.8259147
264,67.41078585,145.3133193,92.27400952,2.154366872,175.1548381,0.972288837,301.012596
265,67.50708982,145.6419362,91.45955189,2.132184108,175.6413111,0.975475034,299.6899383
266,67.60136191,145.8659301,92.04216316,2.09194402,176.4216789,0.9786271,299.0579509
267,67.69361763,146.0853221,92.62180465,2.124047208,177.2958607,0.979744553,299.6166532
268,67.78387392,146.300137,92.79844242,2.101294301,177.363786,0.982826972,300.3660736
269,67.87214906,146.7104037,93.17204724,2.135685959,177.6253939,0.986873989,300.4062497
