time,TsPreOut_abnormal,TpreIn_abnormal,Texh_abnormal,PAw_abnormal,TsEcoOut_abnormal,PAs0_abnormal,Ts0_abnormal
333,66.41703899,99.25819905,74.69401825,2.21387156,144.8301591,1.004926532,244.9493181
334,66.34476093,98.61016301,74.72720484,2.25633471,143.9002448,0.999147873,244.9192323
335,66.37163148,98.66051624,74.65936851,2.289584479,143.3681659,0.998362761,244.8870611
336,66.39767434,98.80930304,74.69053765,2.273221237,142.9339823,0.998571373,244.7528626
337,66.5229127,99.1565669,74.82074006,2.272445341,143.1977527,0.997773885,244.8166936
338,66.64736925,99.60235039,74.95000293,2.274457142,144.2595346,0.997970466,244.8786096
339,66.77106618,100.1466953,75.17835289,2.321656982,145.3193843,1.002161281,245.1386647
340,66.89402517,100.5896423,75.30581598,2.337645192,146.4773568,1.004346492,245.2969117
341,67.01626742,100.9312316,75.33241764,2.320422099,147.8335059,1.009526256,245.453402
342,67.03781362,101.6715022,75.55818273,2.284788017,149.8878842,1.013700726,245.6081859
343,67.15868397,102.3104923,75.58313555,2.381143255,151.8405431,1.016870053,245.8613122
344,67.17889821,102.8482393,75.60729981,2.382688112,152.9915329,1.021034381,246.1128287
345,67.19847557,102.7847797,75.63069866,2.386622883,153.9409025,1.025193853,246.2627818
346,67.11743481,102.7201491,75.55335466,2.37654785,154.7886997,1.027348606,246.3112168
347,67.03579424,102.5543822,75.47528985,2.346063293,155.5349712,1.026498775,246.3581778
348,66.95357168,101.9875129,75.3965257,2.425169479,155.7797624,1.022644492,246.4037077
349,66.87078451,101.2195744,75.21708312,2.392266674,154.9231178,1.015785883,246.2478483
350,66.68744966,100.3505988,75.03698251,2.251355132,153.8650805,1.009923073,245.9906404
351,66.60358361,99.48061765,74.85624373,2.134035104,152.6056925,1.004056183,245.7321234
352,66.51920241,98.90966145,74.77488611,2.12750683,151.044995,0.99818533,245.372336
353,66.53432168,98.33776005,74.79292848,2.322170549,147.5830277,0.994310629,245.1113157
354,66.54895663,97.96494245,74.81038916,2.368426488,144.2198296,0.996432191,244.8490988
355,66.56312204,98.39123689,74.92728598,2.336274872,144.8554384,0.998550124,244.585721
356,66.67683229,98.91667086,75.04363627,2.308515918,145.789891,1.002664535,244.6212168
357,66.79010137,99.54127108,75.15945692,2.247149837,146.723223,1.005775525,244.7556195
358,66.90294289,100.0650636,75.2747643,2.224576836,148.0554693,1.007883193,245.088962
359,67.01537006,100.5880735,75.38957436,2.364797113,149.3866636,1.010987638,245.4212759
360,67.12739572,101.0103256,75.50390259,2.379810865,149.9168388,1.015088953,245.6525919
361,67.13903236,101.0318436,75.51776404,2.390418279,149.8460269,1.017187229,245.9829402
362,67.1502921,101.0526508,75.63117334,2.40541954,150.4742588,1.016282557,246.2123497
363,67.16118673,101.1727697,75.54414468,2.405614827,150.9015647,1.012375021,246.3408488
364,67.17172767,101.092222,75.55669186,2.395004314,151.1279739,1.012464708,246.268465
365,67.18192603,101.1110292,75.56882828,2.381588169,151.2535146,1.007551698,246.2952248
366,67.1917926,101.2292118,75.58056692,2.324166557,151.8782146,1.00263607,246.2211543
367,67.20133784,101.4467898,75.59192041,2.239139637,152.7021005,0.999717903,246.1462787
368,67.2105719,101.7637827,75.602901,2.325307565,153.2251984,0.997797271,246.0706223
369,67.21950464,102.2802092,75.71352057,2.279870491,152.7475334,0.994874247,245.994209
370,67.32814562,102.5960877,75.82379063,2.228828563,151.96913,0.993948902,246.1170617
371,67.43650413,103.1114359,75.93372239,2.210981922,151.8900119,0.996021305,246.1392029
372,67.64458915,104.026271,76.04332667,2.317130706,152.2102021,0.998091522,246.3606543
373,67.75240941,105.2406096,76.252614,2.310875051,152.9297229,1.001159618,246.581437
374,67.95997338,106.354468,76.46159457,2.334615086,153.3485959,1.004225658,246.8015714
375,68.06728926,107.4678617,76.67027828,2.329150939,154.1668421,1.0092897,247.2210775
376,68.274365,108.5808059,76.7786747,2.346882733,155.4844817,1.013351807,247.7399744
377,68.38120833,109.3933154,76.88679313,2.332210587,156.2015346,1.018412034,248.358281
378,68.38782671,110.0054045,77.09464256,2.329134619,157.1180197,1.023470438,248.8760153
379,68.49422739,110.5170869,77.10223174,2.318454939,157.7339556,1.029527074,249.2931949
380,68.50041739,110.928376,77.2095691,2.331771659,158.8493602,1.033581994,249.9098371
381,68.50640352,110.9392847,77.11666285,2.340284885,159.1642509,1.03863525,250.2259582
382,68.41219238,110.3498257,76.92352091,2.346394721,159.0786444,1.039686892,250.4415745
383,68.31779034,109.560011,76.83015098,2.324101266,157.892557,1.039736967,250.4567015
384,68.12320359,108.2698525,76.73656049,2.320604618,156.3060045,1.037785524,250.2713544
385,68.02843814,106.8793616,76.64275667,2.316304872,154.7190023,1.033832607,250.0855478
386,67.83349979,105.3885492,76.4487465,2.25800212,152.931565,1.025878261,249.6992959
387,67.63839416,104.197426,76.15453674,2.382896451,151.5437071,1.014922528,249.3126126
388,67.5431267,103.3060024,75.96013394,2.305387952,149.5554423,1.007965451,248.8255112
389,67.44770269,102.6142885,75.86554443,2.256676707,148.1667841,1.00500707,248.3380048
390,67.45212723,102.2222937,75.87077437,2.269162798,146.9777455,1.002047423,247.8501059
391,67.45640527,102.1300277,75.87582969,2.258846304,146.1883391,0.99808655,247.4618267
392,67.4605416,101.8374993,75.98071614,2.295727301,145.598577,0.996124487,247.273179
393,67.56454085,102.2447174,75.98543929,2.280605866,145.308471,0.998161271,247.1841743
394,67.66840751,102.8516905,76.09000453,2.280682069,145.3180326,1.004196935,247.1948238
395,67.67214593,103.6584268,76.09441708,2.291555983,146.4272728,1.010231513,247.3051382
396,67.87576032,104.5649342,76.19868199,2.304427674,148.0362022,1.017265039,247.5151279
397,67.87925474,105.4712204,76.30280414,2.355297209,151.4448311,1.027297545,247.9248032
398,67.98263313,106.3772928,76.50678825,2.395764653,156.3531697,1.03432906,248.2341737
399,68.18589932,106.6831587,76.6106389,2.290230069,158.9612275,1.039359615,248.5432491
400,68.08905698,106.4888249,76.61436053,2.329093516,157.0690139,1.04338924,248.7520386
401,67.9921097,105.5942982,76.5179574,2.354755054,155.7765379,1.044417962,248.9605511
402,67.79506092,104.3995851,76.22143366,2.372814739,154.3838083,1.040445808,248.8687952
403,67.59791399,102.8046919,75.92479332,2.326072628,152.5908336,1.035472805,248.6767794
404,67.30067216,101.2096247,75.42804025,2.146528773,150.897622,1.02549898,248.2845118
405,66.90333855,99.6143893,74.93117821,2.308583228,149.5041814,1.010524356,247.8920003
406,66.60591618,98.31899144,74.53421083,2.469836043,146.8105194,0.998548958,247.1992525
407,66.408408,96.92343659,74.3371416,2.431087267,143.8166434,0.993572809,246.6062759
408,66.51081684,96.62773007,74.53997394,2.407936947,142.0225607,0.991595933,245.9130776
409,66.71314544,96.73187701,74.74271111,2.33678513,141.7282781,0.990618351,245.4196646
410,66.91539645,97.23588238,75.04535629,1.808431861,142.3338024,0.992640085,245.0260436
411,67.11757245,98.03975098,75.34791255,2.257277184,144.13914,0.995661155,244.9322211
412,67.41967592,99.24348743,75.65038287,2.26492114,147.0442972,1.001681582,245.1382036
413,67.62170926,100.7470962,76.05277011,2.263363771,153.0492801,1.010701385,245.5439971
414,67.8236748,102.4505817,76.25507705,2.255405116,158.5540944,1.014720584,246.0496075
415,67.92557477,103.153948,76.25730637,2.236245214,156.158746,1.018739196,246.5550406
416,67.82741137,103.2571993,76.25946067,2.225484103,154.8632401,1.01875724,246.960302
417,67.82918668,102.8603394,76.16154247,2.233521819,153.5675823,1.018774732,247.1653971
418,67.73090275,102.9633721,76.16355418,2.223558397,152.9717774,1.01779169,247.4703312
419,67.83256154,102.766301,76.16549816,2.225193871,153.1758306,1.015808129,247.5751092
420,67.73416495,102.7691297,76.16737668,2.225228275,153.3797466,1.014824067,247.6797361
